network
Node 206 [0, 12, 1054, 25, 1, 0, 0, 4533, 0, 4271, 1, 0, 0, 2, 10441, 0, 0, 0, 9, 0]
Node 207 [3, 12, 1054, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 10441, 0, 2, 0, 0, 0]
Node 208 [3, 12, 1054, 0, 1, 36, 46, 0, 8, 4271, 0, 0, 7, 2, 10441, 4, 2, 1, 0, 9]
Node 209 [3, 0, 1054, 0, 0, 0, 46, 0, 0, 4271, 0, 0, 0, 2, 0, 0, 2, 0, 9, 0]
Node 210 [3, 12, 1054, 0, 1, 36, 46, 4533, 8, 0, 1, 4, 0, 0, 10441, 4, 2, 1, 9, 0]
Node 211 [0, 0, 1054, 0, 0, 36, 0, 0, 0, 0, 0, 4, 0, 2, 10441, 0, 2, 0, 9, 9]
Node 212 [3, 12, 1054, 25, 0, 0, 0, 4533, 8, 4271, 1, 4, 0, 0, 0, 0, 0, 1, 9, 0]
Node 213 [0, 12, 1054, 0, 0, 36, 46, 0, 8, 4271, 0, 4, 7, 2, 0, 4, 2, 1, 0, 0]
Node 214 [0, 12, 0, 0, 0, 36, 0, 0, 8, 4271, 1, 0, 0, 0, 10441, 4, 0, 1, 9, 0]
Node 215 [3, 12, 0, 0, 0, 36, 46, 4533, 8, 4271, 0, 0, 7, 2, 0, 4, 2, 1, 0, 9]
Node 216 [3, 12, 0, 0, 1, 0, 0, 4533, 0, 4271, 0, 4, 0, 0, 10441, 4, 2, 0, 0, 0]
Node 217 [0, 12, 1054, 0, 0, 0, 46, 0, 0, 0, 0, 0, 7, 0, 10441, 0, 0, 0, 0, 9]
Node 218 [0, 0, 0, 25, 1, 0, 46, 4533, 0, 0, 1, 4, 0, 0, 0, 4, 2, 1, 0, 0]
Node 219 [3, 0, 0, 0, 1, 0, 0, 0, 0, 4271, 0, 4, 7, 0, 0, 4, 0, 1, 9, 0]
Node 220 [3, 12, 0, 0, 0, 0, 46, 4533, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9, 9]
Node 221 [0, 0, 0, 0, 0, 36, 46, 4533, 8, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]
Node 222 [0, 12, 1054, 0, 1, 36, 46, 0, 0, 4271, 1, 0, 0, 0, 0, 4, 0, 1, 9, 9]
Node 223 [0, 12, 1054, 25, 1, 36, 0, 4533, 8, 0, 0, 4, 7, 0, 10441, 0, 0, 0, 0, 9]
Node 224 [3, 12, 1054, 0, 1, 36, 0, 4533, 8, 4271, 1, 4, 0, 0, 0, 0, 0, 1, 0, 0]
Node 225 [3, 0, 1054, 25, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 10441, 0, 2, 1, 9, 0]
Node 226 [0, 0, 1054, 0, 1, 36, 0, 4533, 0, 0, 0, 4, 0, 2, 10441, 4, 0, 0, 9, 9]
Node 227 [0, 0, 1054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 4, 0, 0, 0, 0]
Node 228 [0, 12, 1054, 25, 1, 0, 46, 0, 0, 0, 0, 0, 0, 2, 0, 4, 2, 1, 9, 9]
Node 229 [3, 12, 1054, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 10441, 0, 0, 1, 9, 9]
Node 230 [3, 0, 1054, 0, 1, 36, 46, 0, 0, 4271, 1, 4, 0, 0, 0, 0, 2, 0, 0, 9]
Node 231 [0, 0, 0, 25, 0, 36, 46, 0, 8, 0, 1, 4, 7, 0, 10441, 0, 2, 0, 0, 0]
Node 232 [0, 0, 0, 25, 0, 36, 0, 4533, 0, 0, 1, 0, 7, 0, 10441, 0, 2, 0, 9, 0]
Node 233 [3, 0, 0, 0, 0, 0, 0, 4533, 8, 0, 1, 4, 0, 2, 10441, 0, 2, 1, 9, 9]
Node 234 [3, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 7, 0, 10441, 4, 0, 0, 9, 9]
Node 235 [3, 0, 0, 0, 1, 36, 0, 0, 0, 4271, 0, 4, 0, 0, 0, 4, 2, 0, 9, 9]
Node 236 [3, 0, 1054, 25, 1, 0, 46, 4533, 8, 4271, 1, 0, 7, 2, 10441, 4, 2, 1, 0, 0]
Node 237 [3, 0, 1054, 0, 0, 36, 0, 0, 8, 0, 1, 4, 0, 0, 10441, 4, 0, 0, 0, 9]
Node 238 [3, 0, 1054, 0, 0, 36, 0, 0, 8, 4271, 0, 0, 0, 0, 10441, 4, 2, 0, 9, 0]
Node 239 [3, 0, 0, 25, 0, 0, 0, 4533, 8, 4271, 0, 0, 0, 0, 10441, 0, 2, 0, 9, 9]
Node 240 [3, 0, 0, 25, 0, 0, 0, 4533, 0, 4271, 1, 0, 0, 0, 10441, 0, 2, 1, 0, 0]
Node 241 [0, 0, 0, 25, 0, 36, 46, 0, 8, 4271, 0, 4, 0, 2, 0, 4, 0, 0, 9, 9]
Node 242 [3, 12, 0, 25, 0, 36, 0, 4533, 8, 0, 1, 4, 0, 0, 0, 4, 2, 1, 9, 9]
Node 243 [3, 12, 0, 25, 1, 0, 0, 4533, 8, 0, 1, 4, 7, 0, 10441, 4, 0, 1, 0, 9]
Node 244 [0, 0, 0, 25, 0, 36, 0, 0, 8, 4271, 1, 0, 0, 2, 10441, 4, 2, 0, 0, 9]
Node 245 [0, 0, 1054, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 2, 1, 0, 9]
Node 246 [0, 12, 1054, 25, 0, 36, 46, 4533, 8, 0, 1, 0, 0, 0, 10441, 4, 0, 0, 9, 0]
Node 247 [3, 12, 1054, 25, 1, 0, 46, 4533, 0, 4271, 1, 0, 7, 0, 10441, 0, 2, 0, 9, 9]
Node 248 [0, 0, 0, 0, 0, 36, 46, 4533, 0, 0, 0, 0, 0, 2, 10441, 4, 0, 1, 9, 0]
Node 249 [3, 0, 1054, 0, 1, 0, 46, 0, 0, 0, 1, 4, 7, 2, 0, 0, 0, 0, 0, 0]

queries
AND(I, M, O, D)
SEQ(F, B, AND(I, H, N, K))
SEQ(B, L, AND(G, I, J))
SEQ(K, H, AND(E, M, G, L, B))
AND(H, SEQ(D, J, E, G))

muse graph
SELECT SEQ(A, B, C, D, E) FROM AND(B, SEQ(A, E, F)); I ON {1, 2, 4, 6, 7, 8, 9}/n(I)

selectivities
{'ES': 1, 'SE': 1, 'GJ': 0.007618839473533063, 'JG': 0.007618839473533063, 'BI': 1, 'IB': 1, 'JN': 0.004101529502421325, 'NJ': 0.004101529502421325, 'QF': 0.0034868223616799717, 'FQ': 0.0034868223616799717, 'TF': 0.006322859028831043, 'FT': 0.006322859028831043, 'FK': 1, 'KF': 1, 'TK': 1, 'KT': 1, 'NO': 0.0063199467740929, 'ON': 0.0063199467740929, 'GD': 0.005647499173266124, 'DG': 0.005647499173266124, 'LS': 0.006614828397502242, 'SL': 0.006614828397502242, 'DT': 0.0025772592048628703, 'TD': 0.0025772592048628703, 'BQ': 0.0025767358768403353, 'QB': 0.0025767358768403353, 'RM': 1, 'MR': 1, 'RF': 0.005691586863175167, 'FR': 0.005691586863175167, 'LN': 0.0011341032244438433, 'NL': 0.0011341032244438433, 'HK': 1, 'KH': 1, 'JD': 0.002242553207646052, 'DJ': 0.002242553207646052, 'LP': 0.00723383530288114, 'PL': 0.00723383530288114, 'BM': 1, 'MB': 1, 'NF': 0.008515529077815435, 'FN': 0.008515529077815435, 'CN': 0.004814042194480259, 'NC': 0.004814042194480259, 'AL': 0.00797143248170281, 'LA': 0.00797143248170281, 'BA': 0.007380711273912181, 'AB': 0.007380711273912181, 'NS': 0.0052538748726513726, 'SN': 0.0052538748726513726, 'FO': 1, 'OF': 1, 'GN': 0.009075165704429483, 'NG': 0.009075165704429483, 'PM': 1, 'MP': 1, 'EO': 0.008014594206950738, 'OE': 0.008014594206950738, 'BH': 0.003130003578691126, 'HB': 0.003130003578691126, 'HD': 0.008830453540096248, 'DH': 0.008830453540096248, 'SM': 1, 'MS': 1, 'HO': 1, 'OH': 1, 'NK': 1, 'KN': 1, 'BL': 1, 'LB': 1, 'AF': 0.0015188043803464842, 'FA': 0.0015188043803464842, 'CD': 0.005441745685028814, 'DC': 0.005441745685028814, 'QP': 0.00421714572024771, 'PQ': 0.00421714572024771, 'DO': 1, 'OD': 1, 'JK': 0.006847428507965911, 'KJ': 0.006847428507965911, 'ND': 1, 'DN': 1, 'GS': 0.005491538846769535, 'SG': 0.005491538846769535, 'GP': 0.001428929667320853, 'PG': 0.001428929667320853, 'CE': 0.003883502825395932, 'EC': 0.003883502825395932, 'GE': 1, 'EG': 1, 'EJ': 0.004288037906735613, 'JE': 0.004288037906735613, 'CT': 0.007860159435969367, 'TC': 0.007860159435969367, 'PK': 1, 'KP': 1, 'PO': 0.009683697733875007, 'OP': 0.009683697733875007, 'TS': 0.004633845186947025, 'ST': 0.004633845186947025, 'SO': 1, 'OS': 1, 'MO': 1, 'OM': 1, 'CO': 0.0037744860775547535, 'OC': 0.0037744860775547535, 'EI': 1, 'IE': 1, 'RK': 0.007073753359062044, 'KR': 0.007073753359062044, 'BN': 1, 'NB': 1, 'IK': 1, 'KI': 1, 'GR': 1, 'RG': 1, 'JM': 0.002858372992515821, 'MJ': 0.002858372992515821, 'DM': 1, 'MD': 1, 'LQ': 0.007622710012791804, 'QL': 0.007622710012791804, 'CQ': 0.007244680614748306, 'QC': 0.007244680614748306, 'QK': 0.001897164288484445, 'KQ': 0.001897164288484445, 'TO': 0.00573113987544175, 'OT': 0.00573113987544175, 'PF': 0.005851240438591946, 'FP': 0.005851240438591946, 'JO': 1, 'OJ': 1, 'AQ': 1, 'QA': 1, 'LK': 1, 'KL': 1, 'AK': 1, 'KA': 1, 'AE': 1, 'EA': 1, 'LI': 0.006036560338738329, 'IL': 0.006036560338738329, 'GF': 0.00884015482140501, 'FG': 0.00884015482140501, 'HM': 0.005587658026475896, 'MH': 0.005587658026475896, 'CL': 1, 'LC': 1, 'DS': 1, 'SD': 1, 'LD': 1, 'DL': 1, 'GI': 0.007117017336291749, 'IG': 0.007117017336291749, 'GK': 0.009954830783679872, 'KG': 0.009954830783679872, 'AH': 0.008648593394627379, 'HA': 0.008648593394627379, 'CS': 0.004760554738566291, 'SC': 0.004760554738566291, 'SF': 0.008620330801384732, 'FS': 0.008620330801384732, 'AS': 0.00303412017717924, 'SA': 0.00303412017717924, 'TI': 1, 'IT': 1, 'QT': 1, 'TQ': 1, 'RH': 0.0064370895172527936, 'HR': 0.0064370895172527936, 'HS': 1, 'SH': 1, 'IO': 0.0029027004959308426, 'OI': 0.0029027004959308426, 'CR': 0.0011913404452609736, 'RC': 0.0011913404452609736, 'OK': 0.008305325794285924, 'KO': 0.008305325794285924, 'BJ': 0.001781662101363729, 'JB': 0.001781662101363729, 'AI': 1, 'IA': 1, 'CB': 0.007526620249419151, 'BC': 0.007526620249419151, 'BD': 0.004434061103277451, 'DB': 0.004434061103277451, 'LR': 0.009452912022772764, 'RL': 0.009452912022772764, 'LO': 0.00915811604410216, 'OL': 0.00915811604410216, 'JI': 1, 'IJ': 1, 'CI': 0.0030822517783398408, 'IC': 0.0030822517783398408, 'QS': 0.00743297948494954, 'SQ': 0.00743297948494954, 'BT': 0.009473862923539956, 'TB': 0.009473862923539956, 'CM': 1, 'MC': 1, 'JS': 0.004436960221572696, 'SJ': 0.004436960221572696, 'NP': 0.007426815234146601, 'PN': 0.007426815234146601, 'NT': 1, 'TN': 1, 'ET': 0.009055805999129737, 'TE': 0.009055805999129737, 'RO': 0.0031945147887926977, 'OR': 0.0031945147887926977, 'BF': 0.006271488194089773, 'FB': 0.006271488194089773, 'DK': 0.008108578903920093, 'KD': 0.008108578903920093, 'EH': 1, 'HE': 1, 'SI': 1, 'IS': 1, 'ER': 1, 'RE': 1, 'GT': 1, 'TG': 1, 'EF': 0.008736072869312087, 'FE': 0.008736072869312087, 'AM': 0.007259617760019196, 'MA': 0.007259617760019196, 'RQ': 0.008031824344052203, 'QR': 0.008031824344052203, 'JQ': 0.0026235380851352998, 'QJ': 0.0026235380851352998, 'JP': 0.003061399928492194, 'PJ': 0.003061399928492194, 'HQ': 0.005891403655055915, 'QH': 0.005891403655055915, 'BP': 1, 'PB': 1, 'EN': 0.007267695067781548, 'NE': 0.007267695067781548, 'CH': 0.002908420930956062, 'HC': 0.002908420930956062, 'BO': 1, 'OB': 1, 'QD': 1, 'DQ': 1, 'GA': 0.003369405704855323, 'AG': 0.003369405704855323, 'AT': 0.0017727257029115932, 'TA': 0.0017727257029115932, 'BS': 1, 'SB': 1, 'NH': 0.0037330125511808327, 'HN': 0.0037330125511808327, 'LH': 0.008670368378748112, 'HL': 0.008670368378748112, 'GM': 0.004422187291939087, 'MG': 0.004422187291939087, 'JH': 1, 'HJ': 1, 'LF': 0.001391163678801537, 'FL': 0.001391163678801537, 'JF': 1, 'FJ': 1, 'NM': 1, 'MN': 1, 'FI': 0.0025703385771776244, 'IF': 0.0025703385771776244, 'EL': 1, 'LE': 1, 'LT': 0.009374478219312355, 'TL': 0.009374478219312355, 'HI': 1, 'IH': 1, 'GH': 0.00897666645413988, 'HG': 0.00897666645413988, 'BE': 0.0010805570787977702, 'EB': 0.0010805570787977702, 'GL': 1, 'LG': 1, 'QM': 0.005446471966760624, 'MQ': 0.005446471966760624, 'MF': 0.00921081006363873, 'FM': 0.00921081006363873, 'LJ': 0.002417864323960142, 'JL': 0.002417864323960142, 'JR': 0.007286128967235511, 'RJ': 0.007286128967235511, 'HP': 0.001949657839033288, 'PH': 0.001949657839033288, 'BR': 0.008317214908755276, 'RB': 0.008317214908755276, 'CJ': 0.004825966007406038, 'JC': 0.004825966007406038, 'EM': 1, 'ME': 1, 'EQ': 0.002080055737808416, 'QE': 0.002080055737808416, 'DF': 0.008052417986967854, 'FD': 0.008052417986967854, 'HT': 0.007874097634869471, 'TH': 0.007874097634869471, 'CP': 0.0014818129348071734, 'PC': 0.0014818129348071734, 'EK': 1, 'KE': 1, 'MI': 0.008816019474341543, 'IM': 0.008816019474341543, 'NQ': 0.008428729358505482, 'QN': 0.008428729358505482, 'PS': 1, 'SP': 1, 'EP': 0.0026462163463148074, 'PE': 0.0026462163463148074, 'AN': 1, 'NA': 1, 'CA': 1, 'AC': 1, 'PI': 1, 'IP': 1, 'TM': 0.0038501343213753546, 'MT': 0.0038501343213753546, 'AO': 1, 'OA': 1, 'AP': 0.003694246954598639, 'PA': 0.003694246954598639, 'HF': 0.006353649378373161, 'FH': 0.006353649378373161, 'RI': 0.004300851345026741, 'IR': 0.004300851345026741, 'AD': 0.0077318923588524085, 'DA': 0.0077318923588524085, 'GO': 0.0053945555825378405, 'OG': 0.0053945555825378405, 'NR': 1, 'RN': 1, 'BG': 0.00989319533411832, 'GB': 0.00989319533411832, 'CG': 0.008094675263975554, 'GC': 0.008094675263975554, 'LM': 1, 'ML': 1, 'DP': 0.009531833296856324, 'PD': 0.009531833296856324, 'SK': 1, 'KS': 1, 'RD': 0.0053085860689905924, 'DR': 0.0053085860689905924, 'RP': 0.0076910956476189075, 'PR': 0.0076910956476189075, 'RT': 1, 'TR': 1, 'AJ': 0.00319565458343933, 'JA': 0.00319565458343933, 'AR': 0.0019745016675678092, 'RA': 0.0019745016675678092, 'RS': 1, 'SR': 1, 'JT': 0.0017588908950934082, 'TJ': 0.0017588908950934082, 'QI': 1, 'IQ': 1, 'MK': 0.0022260335848490204, 'KM': 0.0022260335848490204, 'NI': 0.008386573808961385, 'IN': 0.008386573808961385, 'CK': 0.009749904422452927, 'KC': 0.009749904422452927, 'CF': 1, 'FC': 1, 'GQ': 0.004926454292769852, 'QG': 0.004926454292769852, 'TP': 0.006289758561193049, 'PT': 0.006289758561193049, 'DI': 1, 'ID': 1, 'QO': 1, 'OQ': 1, 'ED': 0.002726383652234349, 'DE': 0.002726383652234349, 'BK': 0.006581081818260724, 'KB': 0.006581081818260724}
